,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote,differenceFromNorm,white_professional_corr,Black_Service_corr,White_Carpool_corr,Professional_Hispanic_corr,Professional_Black_corr,Hispanic_Construction_corr,Black_Construction_corr,Professional_Construction_corr,Service_Construction_corr,White_Professional_corr,Service_Carpool_corr,Black_Hispanic_corr,Black_Carpool_corr,Professional_Service_corr,Service_Hispanic_corr,White_Black_corr,Professional_Carpool_corr,White_Construction_corr,White_Hispanic_corr,Hispanic_Carpool_corr,White_Service_corr,Construction_Carpool_corr
187,terrell,68.0,27.8,1.6,0.8,1.8,0.0,677.0,31111.0,8353.0,27062.0,3927.0,20.2,25.9,20.0,30.6,23.9,14.9,10.6,80.5,3.1,0.0,5.8,4.1,6.5,18.6,415.0,49.4,32.8,16.4,1.4,3.7,694.0,4.0,1.0,12.0,0.069164265129683,4.14985590778098,0.1843494383195216,0.648938447764626,0.8741005052327158,0.06526181389492876,-0.530782659520534,-0.6665584595413835,0.6647803637184836,0.7213016215706151,-0.41132679831934177,0.4562261836645093,0.648938447764626,-0.018242275595189136,0.7264102506243907,-0.20716742209109332,-0.6188048030978079,0.8548573409322979,-0.9231267928627983,-0.5685190065552314,-0.6304799112731988,-0.9094328321550825,0.014242759308204593,-0.9765420392721542,-0.3264107360525421
188,terry,50.3,45.7,3.8,0.2,0.0,0.0,2108.0,36929.0,5796.0,23170.0,3466.0,17.7,20.5,34.1,17.0,16.8,20.1,13.6,77.0,16.4,0.0,1.4,0.6,3.3,16.0,1128.0,68.9,17.7,10.0,0.0,6.1,6671.0,20.0,7.0,12.0,0.2518363064008394,15.110178384050366,-0.32176157381113474,0.5441825002590035,0.3831739964813334,-0.847066808673027,-0.5686171371441079,-0.27063740804878705,0.7793287638250438,0.24876714494896,-0.7020703160729334,-0.48820906219723836,0.5441825002590035,-0.23701108099900095,0.784197213887933,0.49325207977720753,-0.006449393633122149,-0.02136215975497385,-0.8226071533535878,-0.813888849579601,-0.7332040067620025,-0.9940342060207075,0.8582771910292823,-0.032658689783401605,0.899938300443301
189,throckmorton,12.7,84.4,0.2,0.0,0.5,0.0,1207.0,41042.0,6334.0,28305.0,4555.0,13.1,21.2,30.5,17.1,23.2,15.7,13.6,83.0,6.2,0.2,0.0,0.9,9.7,25.6,686.0,67.5,16.2,16.3,0.0,2.6,1223.0,12.0,4.0,12.0,0.47097301717089124,28.258381030253474,,,,,,,,,,,,,,,,,,,,,,,
190,titus,44.150000000000006,47.7,10.100000000000001,0.15000000000000002,0.4,0.0,1901.0,45643.5,9038.5,17307.5,2556.5,20.35,32.05,24.9,14.1,21.55,10.4,30.5,83.0,12.0,0.1,0.6499999999999999,1.7,1.7999999999999998,17.5,1479.0,82.55,10.8,7.0,0.0,8.899999999999999,17031.0,60.0,19.0,12.0,0.8032411484939228,48.19446890963537,1.05951791269782,0.5003610306911304,0.4906534123333675,-0.13694748233220472,-0.39056510190417965,-0.4004841361856003,0.5517093227183231,0.032178615568356016,0.19444522489107585,-0.2789515283168887,0.5003610306911304,0.35147341210163957,0.49922145243500304,0.1735639288993264,-0.8833953635366045,0.31081882221705465,-0.8645878834229098,-0.2164999606528768,-0.2912088654096262,-0.8578765263934727,0.13529118045106675,-0.5122036222496963,0.36758291217349826
191,travis,26.8,55.3,4.4,0.0,3.2,0.0,3054.5,60125.0,8896.0,32523.0,4196.0,13.0,16.5,46.1,15.8,21.8,5.2,5.4,75.1,8.8,2.2,1.1,2.0,6.5,23.65,2510.5,76.3,15.1,7.5,0.0,5.4,787670.0,874.0,143.0,12.0,1.9040765802937778,114.24459481762666,-0.278382712999101,0.9489844002684982,0.13863503829067064,-0.02160784712715903,-0.8495189835506699,-0.6724347173640169,0.12257395024320068,0.9584072461164188,-0.5061976877660264,-0.14882642500667276,0.9489844002684982,-0.349151252475143,0.2437597606200966,0.837967790203892,-0.6168609025772828,0.49000793356304767,-0.5056314478810598,-0.171281920101853,-0.38690914520809916,-0.9599680750905737,-0.2490697233206807,-0.47229098172414535,0.9302628110833235
192,trinity,6.9,83.1,6.4,0.3,0.0,0.0,2194.0,36397.0,6884.0,20536.0,3636.0,14.2,23.6,24.2,18.5,23.8,10.7,10.8,79.2,10.3,0.0,0.0,0.0,4.3,36.1,1030.0,67.8,18.1,15.3,0.7,7.8,11446.0,64.0,20.0,12.0,1.341953520880657,80.51721125283942,-0.569747892404918,0.7707068686650972,-0.3479427173070518,-0.8189902710650776,-0.8825945189009197,0.33297694996353105,0.7958668075900991,0.18835889650193155,-0.8059688850209842,0.7562489828135923,0.7707068686650972,0.6577051161060159,-0.11267006667245437,0.3002998378961664,-0.8158519078214214,0.6535391022449872,-0.16067020146404007,-0.5308072311254016,-0.8460603830624596,-0.95435060978032,0.6848421300466712,-0.6056741185628663,0.8408101845284807
193,tyler,5.2,84.4,3.1,0.0,0.0,0.0,2292.0,41205.0,6051.0,21496.0,2141.0,17.4,20.2,27.0,22.7,21.1,16.7,14.0,77.4,7.7,0.0,0.8,4.0,2.5,32.6,1137.0,72.5,19.6,4.4,0.0,9.2,13835.0,54.0,17.0,12.0,0.7962414166967835,47.77448500180701,0.4570340957855401,0.5836130782352654,0.3213220248405838,0.011731104212581531,-0.8422301453261366,0.5406562287911324,0.09699750680832558,-0.9151602882177324,-0.3104549266405217,-0.552862726022845,0.5836130782352654,-0.3542944299911338,-0.40462034265086033,-0.5054414587354327,-0.4284709477647031,0.4968561449087186,-0.1418867280706238,-0.1435325882051309,0.422734261594856,-0.8462785069908179,0.2525170038572555,-0.6903694571144509,0.4990792107773265
194,upshur,8.1,82.6,9.4,0.3,0.1,0.0,3972.0,47037.0,8083.0,22718.0,2802.0,13.8,19.7,27.0,17.3,22.0,13.2,18.4,82.6,11.6,0.0,0.6,0.4,4.1,27.3,2528.0,80.9,11.1,8.6,0.0,8.1,27528.0,61.0,16.0,12.0,0.42545771578029645,25.52746294681779,-0.23655552355643295,0.5123321678867098,0.35950162419482,-0.3292137596437703,-0.7155097719235869,-0.383869048193981,0.5540074864565565,0.11077363261328255,-0.7344693043201181,0.22788303888484976,0.5123321678867098,0.24082887673247855,0.480292621171787,0.3022824909722209,-0.6894246467857924,0.5314609083830009,-0.6934984797740746,-0.4036255669244688,-0.3213848623935518,-0.8841840673670116,0.3228033505097601,-0.4132886352796263,0.25360122653627315
195,upton,45.75,49.7,3.75,0.0,0.0,0.0,1050.5,47699.0,8470.5,24239.0,4085.5,16.0,16.3,24.450000000000003,16.25,18.5,21.4,19.45,78.75,12.850000000000001,0.0,3.1500000000000004,1.75,3.55,16.95,663.0,73.35,19.5,7.2,0.0,4.300000000000001,2175.0,11.0,377.0,12.0,22.88,1372.8,1.290249459294027,-0.8485697923962665,0.8912599773045436,-0.7532393951849956,0.8313594750663101,-0.7148413517870217,0.9494577413045626,-0.5024610220259091,0.96378307144451,-0.05573365047114624,-0.8485697923962665,-0.4671103458145311,-0.20567203467990716,-0.8172945850089637,-0.3199880701315647,0.260490241391822,0.23661176864333977,0.9871789731008196,-0.9589371148296232,-0.9994967494000353,0.7319956807877754,-0.22973287292805308,0.9088584596562483
196,uvalde,70.6,26.9,0.1,0.1,0.1,0.0,3817.0,41563.0,11054.0,19542.0,2870.0,22.0,27.7,28.7,25.6,19.6,18.5,10.1,82.4,11.1,0.0,0.9,1.2,3.7,19.4,2218.0,60.0,26.0,8.9,0.0,6.3,16973.0,63.0,14.0,12.0,0.6235786248748012,37.41471749248807,,,,,,,,,,,,,,,,,,,,,,,
197,victoria,48.4,45.05,4.85,0.0,0.6499999999999999,0.0,2427.0,48792.0,7427.0,23497.0,3596.5,16.15,26.65,25.2,17.200000000000003,24.25,15.95,13.5,80.8,13.05,0.55,0.55,0.4,2.65,18.8,1540.0,79.45,11.5,7.65,0.0,6.3,55470.0,145.0,35.0,12.0,1.0978907517577068,65.87344510546241,,,,,,,,,,,,,,,,,,,,,,,
198,walker,15.5,59.75,24.85,0.1,0.15000000000000002,0.0,5371.0,41561.5,8598.5,13102.0,2524.5,19.9,28.85,26.6,25.7,22.7,7.65,8.95,82.15,8.8,0.0,1.9500000000000002,0.0,2.3,24.5,2285.5,59.8,37.150000000000006,4.1,0.0,3.95,31956.0,69.0,16.0,12.0,0.41457003379647017,24.87420202778821,1.7997616152921636,-0.6664809333775028,0.8187847350241966,0.0003351635207998684,0.6028677932092936,0.6375465762467862,0.060147734811290106,-0.901160395049609,-0.5477177458460799,-0.49206509414965954,-0.6664809333775028,0.3794545846427694,-0.18094519903830436,-0.0901911977453781,0.4880166126828547,-0.36861138440999247,-0.9851428461969796,-0.570496309686418,0.8150266171922124,0.18326532119838118,-0.8364567053597105,-0.8984898971544721,0.3781021611678514
199,waller,28.25,38.55,23.45,0.05,0.35,0.0,5738.0,48143.0,7229.0,22852.0,2621.0,14.6,22.1,26.75,21.450000000000003,22.65,14.05,10.8,81.0,8.25,0.5,2.35,1.05,5.5,30.700000000000003,3675.0,76.85,17.4,4.95,0.0,6.550000000000001,32834.0,71.0,19.0,12.0,0.4930255223244198,29.58153133946519,,,,,,,,,,,,,,,,,,,,,,,
200,ward,53.8,38.5,3.5,0.5,0.3,0.0,2781.0,50962.0,9969.0,25027.0,2919.0,16.0,17.8,21.5,19.1,21.5,21.4,14.7,83.0,8.9,0.0,2.7,1.5,2.6,20.4,1779.0,82.1,13.6,5.1,0.2,4.7,6520.0,20.0,5.0,12.0,0.18404907975460122,11.042944785276074,-0.20108584368572568,0.705921060884333,0.2425395958964471,-0.6765316486622609,-0.7309289124564112,-0.15165857674693106,0.5430246007484557,0.030268133835251447,-0.6130287574028881,0.29623539290818707,0.705921060884333,0.3451584179031852,0.05396417095149718,0.35162893119359306,-0.5532151117433504,0.3900899076719133,-0.32840174673870626,-0.4530953473977956,-0.5051222812730842,-0.9536043822907001,0.588745799213359,-0.4412870028814203,0.3543659046857195
201,washington,16.0,66.55,15.1,0.0,0.25,0.0,4400.0,51723.0,8616.0,25083.0,3654.5,13.649999999999999,19.299999999999997,30.6,16.4,25.8,13.35,16.4,82.80000000000001,11.45,0.30000000000000004,1.35,1.2,2.2,17.95,2586.0,75.1,18.85,6.9,0.0,4.7,23238.0,68.0,15.0,12.0,0.5267234701781565,31.603408210689388,,,,,,,,,,,,,,,,,,,,,,,
202,wharton,37.0,35.8,13.9,0.0,0.0,0.0,2266.0,42702.0,9469.0,18198.0,2818.0,17.9,32.7,24.0,22.9,18.5,19.9,16.6,83.1,12.8,0.0,1.0,0.5,4.4,20.2,1694.0,78.1,11.7,9.1,0.0,7.0,25095.0,53.0,8.0,12.0,0.2027495517035266,12.164973102211595,1.0283948491599932,0.5813894758903356,0.6937514137797267,-0.3502422088349056,-0.4488294625624445,-0.4531412123004313,0.6870066201712626,-0.08408368466252197,-0.5983854948240854,0.12458555579823073,0.5813894758903356,0.2565064645514506,-0.2863891140539092,0.32996436933028656,-0.6696708381456261,0.02929609575013119,-0.7901243742120818,-0.4259177177569001,-0.26066526738986645,-0.2847738502297778,0.10652096030569684,-0.6326218638529424,0.2573511801096674
203,wichita,15.8,65.2,6.35,0.35,1.15,0.0,1820.0,41019.0,6271.5,18942.5,2842.0,18.450000000000003,21.8,28.5,20.85,23.799999999999997,9.1,13.05,83.05,8.850000000000001,0.0,1.2000000000000002,1.0,2.2,14.55,1171.0,75.95,17.25,5.35,0.0,6.699999999999999,79116.0,135.0,27.0,12.0,0.5528590929774003,33.17154557864402,-0.34122059710354025,0.6886836687620543,0.5554083286738312,-0.6580161750527365,-0.7517524044508863,-0.27680129531810205,0.6478814578517096,0.002527818004271532,-0.8001622316467377,0.48298894973231965,0.6886836687620543,0.6690846624720155,0.38664154661293937,0.4742157009139368,-0.8126707943448884,0.8338625388036923,-0.5944546235873825,-0.6123081098352803,-0.5275208725920961,-0.9510030431321532,0.6320232197995842,-0.8473246309819822,0.41705085890166543
204,wilbarger,26.55,56.15,5.85,0.2,0.5,0.0,1933.0,43578.5,5664.0,20129.0,2386.5,18.85,26.35,28.1,22.95,19.8,15.399999999999999,13.75,79.8,16.799999999999997,0.0,1.7,0.44999999999999996,2.3,13.45,1106.5,66.05,28.9,4.7,0.0,7.0,8137.0,12.0,4.0,12.0,0.0707877596165663,4.247265576993978,,,,,,,,,,,,,,,,,,,,,,,
205,willacy,88.8,10.9,0.0,0.0,0.0,0.0,1820.5,28406.0,8439.0,10924.0,1914.0,39.9,50.0,22.3,26.1,21.2,15.4,12.8,87.2,5.8,0.0,4.1,0.0,2.1,22.2,868.0,63.8,23.4,7.5,0.0,12.0,12151.0,30.0,10.0,12.0,0.2962719117768085,17.77631470660851,0.07246404305835585,0.4665075275188099,0.564964876117195,-0.06878468454329859,-0.4840493635888381,-0.459619958025616,-0.7017297126870691,-0.6872312456470361,-0.2565257819679705,0.03582055449998177,0.4665075275188099,0.7978352264592142,0.9923357085249385,0.06317845980275905,-0.9585852695345511,0.6150374606861316,-0.9995845001288329,-0.9123214624460182,0.6910928520071056,-0.9954843063282511,0.08409842235344436,-0.5778719309664737,0.6253372867657352
206,williamson,22.0,64.6,4.1,0.0,2.7,0.0,3308.0,70893.0,9461.0,30441.0,3762.0,5.9,6.15,44.8,13.9,24.4,7.2,7.0,81.3,8.9,0.2,0.4,1.0,6.0,27.2,2536.0,78.3,15.0,6.4,0.0,5.4,336148.0,477.0,59.0,12.0,1.0046646120161358,60.27987672096815,-0.2692447703552463,0.7006262117793881,0.5511008119200965,0.14217650981603722,-0.7258485538352241,-0.16040027395670853,0.2715739801015287,-0.213944191107703,-0.6478437234122671,-0.20289252923192408,0.7006262117793881,0.3245587646543209,0.41532503673627486,-0.22785703623734965,-0.4829027374370105,0.4812511167992211,-0.511377404113086,-0.3537237160256338,-0.23045957303077966,-0.9899459400624615,-0.1158782676309785,-0.535743432288679,0.3135709891888537
207,wilson,38.4,57.5,1.0,0.1,0.0,0.0,2732.0,60784.0,8870.0,27476.0,3656.0,10.5,13.8,28.7,17.3,23.8,15.1,10.2,81.5,12.1,0.0,1.0,0.4,5.1,29.9,1693.0,71.9,21.5,7.5,0.0,4.9,32704.0,65.0,16.0,12.0,0.3816046966731898,22.89628180039139,,,,,,,,,,,,,,,,,,,,,,,
208,wise,13.7,82.4,1.0,0.5,0.3,0.0,4159.0,60833.0,11072.0,24949.0,3148.0,10.0,12.1,27.3,17.6,24.8,15.9,16.4,80.0,11.2,0.0,0.6,0.5,5.5,30.7,2377.0,76.1,13.6,8.4,0.0,6.7,41749.0,75.0,21.0,12.0,0.45270545402285084,27.16232724137105,-0.1857861109176604,0.824884133762064,0.12146109083406724,-0.5812201558684259,-0.7847028089277509,-0.046906795890162896,0.7078650002668002,-0.14742211587441564,-0.7302060073027832,0.4194385956320572,0.824884133762064,0.37437247868932266,-0.299487210523667,0.08092730072900356,-0.7399529684289143,0.5785336190623411,-0.09599282972418158,-0.5352609749046453,-0.6557498955977367,-0.9005293612228231,0.5376996552959339,-0.6572041348048371,0.5626564232544646
209,wood,8.55,87.15,0.75,0.35,0.0,0.0,3397.5,44395.5,8351.5,25812.5,3448.0,13.45,18.9,29.200000000000003,19.15,24.799999999999997,11.0,13.75,78.75,11.600000000000001,0.0,2.3,0.65,5.55,29.450000000000003,1617.0,76.0,15.35,8.6,0.0,8.6,29838.0,61.0,11.0,12.0,0.2698572290367987,16.191433742207924,-0.5549346137744268,0.293609605376487,-0.307003667760576,-0.35672204981456773,-0.4861276014837902,0.43391614103242876,0.17319842849417377,-0.3155362910384968,-0.9103298350115149,0.6971204037382017,0.293609605376487,0.25498358557449824,0.003627587734583793,0.05178568261847499,-0.8184296367085342,0.32867902013861194,-0.3662302835504407,-0.6668864709844534,-0.04619894251755348,-0.9317390967367982,0.3634539067743402,-0.19633879263239268,0.7912718033214223
210,yoakum,58.25,39.65,0.45,0.1,0.6,0.0,2043.5,56363.5,12710.0,23568.5,3846.5,12.100000000000001,14.75,28.599999999999998,11.75,14.8,30.6,14.25,80.45,16.950000000000003,0.0,0.55,0.15,1.9,16.6,1773.0,71.9,18.35,9.65,0.15,7.2,4205.0,7.0,2.0,12.0,0.03995243757431629,2.397146254458977,,,,,,,,,,,,,,,,,,,,,,,
211,young,19.35,76.4,0.8999999999999999,0.35,0.15000000000000002,0.0,3430.0,40294.0,8469.0,24381.5,3533.5,15.1,24.4,28.450000000000003,17.45,22.049999999999997,17.5,12.55,81.65,11.100000000000001,0.0,0.35,1.15,4.65,14.95,2156.0,73.7,15.55,9.55,0.0,6.75,11510.0,16.0,5.0,12.0,0.08340573414422242,5.004344048653345,0.20761736876649062,0.7533123544433008,0.5442360852144841,0.29647503531012764,-0.7519809274039584,-0.611828333819939,-0.22737086687394198,-0.23474084639680073,-0.1375955952162986,-0.1663315308988712,0.7533123544433008,-0.29291404398890974,0.686340463283315,-0.5468081046296417,-0.7586201510865708,0.767612346703314,-0.8149134822859659,0.11947863600167268,0.1960280142170553,-0.9774284385042359,-0.2069739730622427,-0.7529241553404107,0.32578778903332845
212,zapata,91.2,8.8,0.0,0.0,0.0,0.0,2407.0,32118.0,8645.0,16085.0,3400.0,38.1,49.8,16.9,29.6,16.8,19.3,16.8,75.2,22.9,0.0,3.6,0.4,3.2,20.0,1697.0,77.1,17.4,8.4,0.0,14.9,7590.0,14.0,7.0,12.0,0.1549407114624506,9.296442687747035,-0.2980573699040616,0.8224210390312306,0.6832534711681656,-0.796409097381741,-0.842937001173964,-0.6772511265914027,0.6119364766497701,0.05775875917914057,-0.7556877344670747,0.7441644765369853,0.8224210390312306,0.904735484047131,0.4651518793328389,0.49645450329246893,-0.9391889433591962,0.607551841739177,-0.5554824172668218,-0.9748593063446602,-0.49795744587610713,-0.9884855321724858,0.8484538024513723,-0.5803625250844218,0.8762813912913611
