,CensusTract,State,County,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment,Voters,Workers,Locations,Hours,eff_score,timeToVote
870,48085031407,TX,Collin,3.2,92.4,0.0,0.0,3.5,0.0,5717,96250.0,26803.0,54431.0,8340.0,7.1,8.8,69.3,3.7,19.2,2.8,5.1,74.8,6.8,3.8,0.0,0.7,14.0,33.9,2701,81.0,12.5,6.6,0.0,8.9,554057,251,68,12,0.3696659368981891,22.17995621389135
871,48085031408,TX,Collin,7.4,69.2,8.7,0.5,13.3,0.0,2293,107708.0,14586.0,42571.0,5644.0,10.0,14.1,56.7,13.5,24.2,3.6,1.9,80.8,9.4,0.0,0.0,1.9,8.0,27.5,1766,83.9,9.9,6.3,0.0,4.5,554057,251,68,12,0.3696659368981891,22.17995621389135
872,48085031409,TX,Collin,9.3,60.6,7.9,0.0,19.6,0.0,7097,101211.0,4528.0,35193.0,2500.0,4.3,6.4,54.5,9.3,26.1,5.8,4.3,85.1,5.6,3.0,0.0,1.1,5.3,28.1,6011,85.9,9.8,4.3,0.0,4.0,554057,251,68,12,0.3696659368981891,22.17995621389135
873,48085031410,TX,Collin,10.7,67.4,10.6,0.0,8.6,0.0,6230,100203.0,7273.0,35452.0,3737.0,10.5,15.4,50.0,11.4,25.4,6.2,6.9,85.0,5.8,2.9,0.0,2.2,4.1,25.3,5034,78.6,14.2,7.2,0.0,6.1,554057,251,68,12,0.3696659368981891,22.17995621389135
874,48085031411,TX,Collin,8.0,52.2,16.1,1.6,18.7,0.0,3239,120000.0,11660.0,36614.0,3324.0,3.1,4.7,61.5,5.7,18.1,5.2,9.6,70.3,16.2,0.6,0.9,1.1,10.8,29.1,2680,83.6,8.0,8.4,0.0,8.0,554057,251,68,12,0.3696659368981891,22.17995621389135
875,48085031504,TX,Collin,11.0,76.2,6.2,0.5,4.2,0.6,5081,96259.0,4762.0,36947.0,3505.0,1.6,0.0,54.4,9.1,22.7,9.6,4.2,78.6,8.8,0.5,0.0,0.3,11.7,26.6,3811,81.1,11.0,7.9,0.0,4.6,554057,251,68,12,0.3696659368981891,22.17995621389135
876,48085031505,TX,Collin,4.9,63.8,4.5,0.2,22.9,0.2,5567,131422.0,13134.0,50897.0,4609.0,5.1,3.6,60.0,7.0,26.9,1.4,4.7,80.0,6.8,1.6,1.1,1.5,9.0,28.1,4682,86.5,9.0,4.5,0.0,2.5,554057,251,68,12,0.3696659368981891,22.17995621389135
877,48085031506,TX,Collin,26.9,55.0,12.7,0.0,3.1,0.0,5176,47023.0,3899.0,20551.0,1744.0,17.0,27.3,24.2,24.4,30.6,11.5,9.4,75.2,15.1,2.3,1.6,0.0,5.8,26.3,4537,85.2,8.2,6.0,0.6,5.7,554057,251,68,12,0.3696659368981891,22.17995621389135
878,48085031507,TX,Collin,9.4,63.9,9.1,0.3,14.5,0.0,3299,76867.0,8402.0,45419.0,6216.0,3.9,4.3,58.2,9.4,22.7,2.3,7.4,83.1,5.7,1.4,1.1,0.6,8.2,26.0,2626,88.1,10.2,1.7,0.0,8.6,554057,251,68,12,0.3696659368981891,22.17995621389135
879,48085031508,TX,Collin,14.6,61.2,12.6,0.4,5.8,0.0,4221,62188.0,11460.0,29647.0,3423.0,7.8,9.9,45.5,14.1,30.1,2.4,7.9,87.8,2.3,1.0,2.6,0.0,6.2,22.4,3534,80.4,11.5,7.6,0.5,8.4,554057,251,68,12,0.3696659368981891,22.17995621389135
880,48085031611,TX,Collin,24.6,48.4,20.7,0.2,4.1,0.0,2361,66211.0,13375.0,25849.0,3008.0,15.0,28.6,39.2,15.8,33.7,8.1,3.3,82.7,5.7,1.5,0.6,0.9,8.7,29.3,1928,84.3,8.6,7.1,0.0,11.8,554057,251,68,12,0.3696659368981891,22.17995621389135
881,48085031612,TX,Collin,6.9,73.3,1.1,0.0,15.2,0.0,4248,82279.0,17773.0,38812.0,4244.0,3.8,7.3,62.2,6.0,24.4,2.1,5.2,81.7,5.2,1.0,0.0,2.6,9.6,27.3,2894,77.6,13.6,8.8,0.0,8.4,554057,251,68,12,0.3696659368981891,22.17995621389135
882,48085031613,TX,Collin,16.7,75.9,2.0,0.2,4.4,0.0,4054,105625.0,10163.0,46416.0,4105.0,2.0,0.0,54.6,9.0,31.0,1.6,3.8,87.3,3.0,1.1,0.0,0.0,8.7,28.1,2836,80.5,9.4,10.0,0.0,4.7,554057,251,68,12,0.3696659368981891,22.17995621389135
883,48085031621,TX,Collin,9.3,71.1,5.4,0.5,12.1,0.2,4303,71111.0,18376.0,38957.0,4561.0,10.6,12.1,59.2,10.5,27.5,1.4,1.3,79.6,6.0,1.2,3.2,1.0,9.0,24.8,3401,86.8,8.6,4.6,0.0,3.3,554057,251,68,12,0.3696659368981891,22.17995621389135
884,48085031622,TX,Collin,7.5,65.0,8.1,0.1,17.4,0.0,4209,98372.0,12063.0,43278.0,4157.0,3.5,2.6,62.8,8.4,21.7,3.6,3.5,82.8,7.6,0.7,0.0,1.0,8.0,27.0,2914,84.9,9.3,5.8,0.0,8.0,554057,251,68,12,0.3696659368981891,22.17995621389135
885,48085031623,TX,Collin,25.9,53.9,9.9,0.5,6.8,0.0,1682,67368.0,13098.0,33896.0,3871.0,10.2,14.1,41.0,23.1,24.3,6.7,4.9,86.4,4.1,2.8,1.6,0.0,5.1,24.1,1576,89.8,7.2,3.0,0.0,3.1,554057,251,68,12,0.3696659368981891,22.17995621389135
886,48085031624,TX,Collin,36.3,37.4,16.2,0.0,8.8,0.0,1884,41125.0,7483.0,22472.0,3053.0,17.3,23.5,32.5,26.3,24.7,7.5,9.1,83.8,8.9,0.5,0.6,1.9,4.3,22.5,2020,89.1,5.9,5.0,0.0,3.6,554057,251,68,12,0.3696659368981891,22.17995621389135
887,48085031625,TX,Collin,7.9,78.4,3.6,0.1,7.3,0.0,3415,82813.0,21861.0,36457.0,3127.0,2.4,0.0,52.2,7.4,32.9,5.7,1.7,81.1,9.5,0.9,0.3,0.8,7.5,25.4,2356,80.2,11.7,7.7,0.4,5.7,554057,251,68,12,0.3696659368981891,22.17995621389135
888,48085031626,TX,Collin,5.4,74.0,6.1,0.3,12.1,0.0,1850,100905.0,8373.0,42685.0,4692.0,3.5,4.0,53.9,12.7,24.6,3.6,5.3,83.1,6.2,1.3,0.8,0.0,8.5,26.3,1350,77.9,10.8,10.7,0.7,4.9,554057,251,68,12,0.3696659368981891,22.17995621389135
889,48085031627,TX,Collin,14.9,75.3,6.0,0.0,2.2,0.0,3988,83023.0,5421.0,39054.0,4325.0,6.9,12.4,45.7,18.6,27.9,2.6,5.3,83.0,3.2,1.6,2.1,3.3,6.8,25.9,2742,86.0,9.0,5.0,0.0,4.1,554057,251,68,12,0.3696659368981891,22.17995621389135
